date,expiration,contractLength,type,strike,bid,ask,midpoint,blackScholesPrice,stockPriceAtExpiration,profitable,return
2018-06-01,2018-06-29,28,call,228.0,45.69,45.89,45.79,45.28284560434608,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,229.0,44.68,44.9,44.79,44.28667395526978,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,230.0,43.68,43.9,43.79,43.29050238577091,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,231.0,42.7,42.9,42.8,42.294330968080175,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,232.0,41.7,41.9,41.8,41.29815983456987,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,233.0,40.69,40.91,40.8,40.30198922320088,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,234.0,39.71,39.91,39.81,39.305819553668016,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,235.0,38.7,38.92,38.81,38.309651552356485,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,236.0,37.7,37.92,37.81,37.31348645318724,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,237.0,36.72,36.92,36.82,36.3173263138267,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,238.0,35.72,35.93,35.825,35.32117450332197,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,239.0,34.73,34.93,34.83,34.32503643866542,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,240.0,33.72,33.94,33.83,33.328920674465195,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,241.0,32.74,32.94,32.84,32.33284048165527,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,242.0,31.73,31.95,31.84,31.336816087069565,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,243.0,30.74,30.95,30.845,30.3408777836554,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,244.0,29.76,29.97,29.865000000000002,29.345070157659876,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,245.0,28.76,28.97,28.865000000000002,28.349457709231103,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,246.0,27.76,27.98,27.87,27.35413215990161,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,247.0,26.77,26.98,26.875,26.359221736352936,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,248.0,25.78,25.99,25.884999999999998,25.364902685924932,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,249.0,24.79,25.0,24.895,24.37141320689247,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,250.0,23.81,24.01,23.91,23.37906985840189,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,251.0,22.83,23.03,22.93,22.388286346946614,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,252.0,21.83,22.04,21.935,21.399594368821482,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,253.0,20.86,21.05,20.955,20.41366592771425,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,254.0,19.88,20.07,19.975,19.431336257255538,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,255.0,18.9,19.09,18.994999999999997,18.453626181224536,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,256.0,17.92,18.11,18.015,17.48176246726092,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,257.0,16.95,17.14,17.045,16.517194506326575,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,258.0,15.97,16.16,16.065,15.561605514669253,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,259.0,15.01,15.2,15.105,14.6169164404387,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,260.0,14.05,14.24,14.145,13.685280889598914,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,261.0,13.1,13.28,13.19,12.769069680492635,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,262.0,12.15,12.33,12.24,11.870844093638823,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,263.0,11.21,11.39,11.3,10.993317486137187,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,264.0,10.29,10.46,10.375,10.13930565377359,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,265.0,9.4,9.51,9.455,9.311667097966364,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,266.0,8.5,8.61,8.555,8.513235126575097,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,267.0,7.62,7.73,7.675000000000001,7.746744418813307,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,268.0,6.76,6.86,6.8100000000000005,7.014755247806875,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,269.0,5.93,6.03,5.98,6.3195789212709315,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,270.0,5.12,5.23,5.175000000000001,5.663208128638956,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,271.0,4.37,4.46,4.415,5.047255750218852,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,272.0,3.67,3.73,3.7,4.472905293180588,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,273.0,3.02,3.07,3.045,3.9408754974026294,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,274.0,2.41,2.47,2.4400000000000004,3.451400850222768,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,275.0,1.89,1.94,1.915,3.004228828396009,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,276.0,1.44,1.48,1.46,2.598633723198546,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,277.0,1.07,1.1,1.085,2.233445977580402,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,278.0,0.77,0.81,0.79,1.9070951435126773,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,279.0,0.55,0.58,0.565,1.6176639113810154,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,280.0,0.39,0.41,0.4,1.3629502118927803,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,281.0,0.27,0.29,0.28,1.1405341644539888,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,282.0,0.2,0.21,0.20500000000000002,0.9478466435221122,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,283.0,0.14,0.16,0.15000000000000002,0.7822364363654515,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,284.0,0.11,0.12,0.11499999999999999,0.6410333371001755,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,285.0,0.08,0.09,0.08499999999999999,0.5216050177013472,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,286.0,0.07,0.08,0.07500000000000001,0.4214060868368179,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,287.0,0.05,0.06,0.055,0.3380183420781506,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,288.0,0.04,0.05,0.045,0.2691817952667144,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,289.0,0.04,0.05,0.045,0.21281656761413714,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,290.0,0.03,0.04,0.035,0.16703618368967454,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,291.0,0.03,0.04,0.035,0.13015312584997574,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,292.0,0.03,0.04,0.035,0.1006777373732266,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,293.0,0.02,0.03,0.025,0.0773116870920525,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,294.0,0.02,0.03,0.025,0.058937241280243136,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,295.0,0.02,0.03,0.025,0.044603545365289765,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,296.0,0.02,0.03,0.025,0.03351101670330747,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,297.0,0.01,0.02,0.015,0.024994808711608307,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,298.0,0.01,0.02,0.015,0.018508143554260004,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,299.0,0.01,0.02,0.015,0.013606140503584552,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,300.0,0.01,0.02,0.015,0.009930602267463229,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,305.0,0.0,0.01,0.005,0.0018476347711429697,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,310.0,0.0,0.01,0.005,0.0002883806724964244,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,315.0,0.0,0.01,0.005,3.794389936286752e-05,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,320.0,0.0,0.01,0.005,4.231824282885485e-06,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,325.0,0.0,0.01,0.005,4.023975407236479e-07,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,330.0,0.0,0.01,0.005,3.2818853099021983e-08,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,335.0,0.0,0.01,0.005,2.3096216144416444e-09,272.12,False,4.809286898839979
2018-06-01,2018-06-29,28,call,340.0,0.0,0.01,0.005,1.410797917007679e-10,272.12,False,4.809286898839979
